diffex_id,NCBI_id
Amblyomma-americanum_evm.model.contig-59506-1.1,V5799_027156
Amblyomma-americanum_evm.model.contig-59506-1.2,V5799_027157
Amblyomma-americanum_evm.model.contig-5955-1.1,V5799_027158
Amblyomma-americanum_evm.model.contig-59577-1.1,V5799_027159
Amblyomma-americanum_evm.model.contig-59577-1.2,V5799_027160
Amblyomma-americanum_evm.model.contig-59577-1.3,V5799_027161
Amblyomma-americanum_evm.model.contig-59663-1.1,V5799_027162
Amblyomma-americanum_evm.model.contig-59663-1.2,V5799_027163
evm.TU.contig_59673_1.1,V5799_027164
Amblyomma-americanum_evm.model.contig-59685-1.1,V5799_027165
Amblyomma-americanum_evm.model.contig-59737-1.2,V5799_027168
Amblyomma-americanum_evm.model.contig-5975-1.2,V5799_027170
Amblyomma-americanum_evm.model.contig-59762-1.1,V5799_027172
evm.TU.contig_59812_1.1,V5799_027173
Amblyomma-americanum_evm.model.contig-59816-1.1,V5799_027174
Amblyomma-americanum_evm.model.contig-59817-1.1,V5799_027175
Amblyomma-americanum_evm.model.contig-59826-1.1,V5799_027176
Amblyomma-americanum_evm.model.contig-5990-1.1,V5799_027177
Amblyomma-americanum_evm.model.contig-59901-1.1,V5799_027178
evm.TU.contig_59934_1.2,V5799_027180
Amblyomma-americanum_evm.model.contig-59951-1.1,V5799_027182
Amblyomma-americanum_evm.model.contig-59951-1.2,V5799_027183
Amblyomma-americanum_evm.model.contig-59956-1.1,V5799_027184
Amblyomma-americanum_evm.model.contig-59963-1.4,V5799_027189
Amblyomma-americanum_evm.model.contig-59981-1.1,V5799_027190
Amblyomma-americanum_evm.model.contig-60009-1.1,V5799_027191
Amblyomma-americanum_evm.model.contig-60011-1.1,V5799_027192
Amblyomma-americanum_evm.model.contig-60030-1.1,V5799_027193
Amblyomma-americanum_evm.model.contig-60036-1.1,V5799_027194
Amblyomma-americanum_evm.model.contig-60036-1.2,V5799_027195
Amblyomma-americanum_evm.model.contig-60037-1.1,V5799_027197
Amblyomma-americanum_evm.model.contig-60079-1.1,V5799_027199
Amblyomma-americanum_evm.model.contig-60088-1.2,V5799_027201
Amblyomma-americanum_evm.model.contig-60088-1.3,V5799_027202
Amblyomma-americanum_evm.model.contig-60088-1.4,V5799_027203
Amblyomma-americanum_evm.model.contig-60088-1.5,V5799_027204
Amblyomma-americanum_evm.model.contig-60103-1.1,V5799_027205
Amblyomma-americanum_evm.model.contig-60103-1.2,V5799_027206
Amblyomma-americanum_evm.model.contig-60103-1.3,V5799_027207
Amblyomma-americanum_evm.model.contig-60124-1.1,V5799_027208
Amblyomma-americanum_evm.model.contig-60157-1.1,V5799_027209
Amblyomma-americanum_evm.model.contig-60195-1.1,V5799_027210
Amblyomma-americanum_evm.model.contig-60212-1.1,V5799_027211
Amblyomma-americanum_evm.model.contig-60307-1.1,V5799_027213
Amblyomma-americanum_evm.model.contig-60316-1.1,V5799_027215
Amblyomma-americanum_evm.model.contig-60316-1.2,V5799_027216
Amblyomma-americanum_evm.model.contig-60316-1.3,V5799_027217
Amblyomma-americanum_evm.model.contig-60316-1.4,V5799_027218
Amblyomma-americanum_evm.model.contig-60316-1.5,V5799_027219
Amblyomma-americanum_evm.model.contig-60332-1.1,V5799_027220
Amblyomma-americanum_evm.model.contig-60335-1.1,V5799_027221
Amblyomma-americanum_evm.model.contig-60338-1.1,V5799_027222
Amblyomma-americanum_evm.model.contig-60344-1.1,V5799_027223
Amblyomma-americanum_evm.model.contig-60350-1.2,V5799_027225
Amblyomma-americanum_evm.model.contig-60371-1.1,V5799_027226
Amblyomma-americanum_evm.model.contig-60371-1.2,V5799_027227
Amblyomma-americanum_evm.model.contig-60371-1.3,V5799_027228
Amblyomma-americanum_evm.model.contig-60374-1.1,V5799_027229
Amblyomma-americanum_evm.model.contig-60374-1.2,V5799_027230
Amblyomma-americanum_evm.model.contig-60374-1.3,V5799_027231
Amblyomma-americanum_evm.model.contig-60383-1.1,V5799_027232
Amblyomma-americanum_evm.model.contig-60383-1.2,V5799_027233
Amblyomma-americanum_evm.model.contig-60417-1.1,V5799_027235
Amblyomma-americanum_evm.model.contig-60417-1.2,V5799_027236
evm.TU.contig_60417_1.4,V5799_027238
Amblyomma-americanum_evm.model.contig-60509-1.1,V5799_027239
Amblyomma-americanum_evm.model.contig-60509-1.2,V5799_027240
Amblyomma-americanum_evm.model.contig-60509-1.3,V5799_027241
evm.TU.contig_60509_1.4,V5799_027242
Amblyomma-americanum_evm.model.contig-60514-1.1,V5799_027244
evm.TU.contig_60514_1.2,V5799_027245
Amblyomma-americanum_evm.model.contig-60515-1.1,V5799_027246
Amblyomma-americanum_evm.model.contig-60583-1.1,V5799_027248
Amblyomma-americanum_evm.model.contig-60583-1.2,V5799_027249
Amblyomma-americanum_evm.model.contig-60613-1.1,V5799_027250
Amblyomma-americanum_evm.model.contig-60630-1.1,V5799_027252
Amblyomma-americanum_evm.model.contig-60655-1.2,V5799_027254
Amblyomma-americanum_evm.model.contig-60655-1.3,V5799_027255
Amblyomma-americanum_evm.model.contig-60655-1.4,V5799_027256
Amblyomma-americanum_evm.model.contig-60655-1.5,V5799_027257
Amblyomma-americanum_evm.model.contig-60655-1.6,V5799_027258
Amblyomma-americanum_evm.model.contig-60687-1.1,V5799_027260
evm.TU.contig_60709_1.1,V5799_027261
Amblyomma-americanum_evm.model.contig-60718-1.1,V5799_027262
Amblyomma-americanum_evm.model.contig-60722-1.1,V5799_027263
Amblyomma-americanum_evm.model.contig-60731-1.1,V5799_027264
Amblyomma-americanum_evm.model.contig-60754-1.1,V5799_027265
Amblyomma-americanum_evm.model.contig-60763-1.1,V5799_027266
Amblyomma-americanum_evm.model.contig-60763-1.2,V5799_027267
Amblyomma-americanum_evm.model.contig-60763-1.3,V5799_027268
Amblyomma-americanum_evm.model.contig-60763-1.4,V5799_027269
Amblyomma-americanum_evm.model.contig-60763-1.5,V5799_027270
Amblyomma-americanum_evm.model.contig-60763-1.6,V5799_027271
Amblyomma-americanum_evm.model.contig-60763-1.7,V5799_027272
Amblyomma-americanum_evm.model.contig-60763-1.8,V5799_027273
Amblyomma-americanum_evm.model.contig-60763-1.9,V5799_027274
Amblyomma-americanum_evm.model.contig-60853-1.1,V5799_027279
Amblyomma-americanum_evm.model.contig-60853-1.2,V5799_027280
Amblyomma-americanum_evm.model.contig-60853-1.3,V5799_027281
Amblyomma-americanum_evm.model.contig-60859-1.1,V5799_027282
evm.TU.contig_60865_1.1,V5799_027283
Amblyomma-americanum_evm.model.contig-60870-1.1,V5799_027285
Amblyomma-americanum_evm.model.contig-60905-1.1,V5799_027286
Amblyomma-americanum_evm.model.contig-60905-1.2,V5799_027287
Amblyomma-americanum_evm.model.contig-60905-1.3,V5799_027288
Amblyomma-americanum_evm.model.contig-60905-1.4,V5799_027289
Amblyomma-americanum_evm.model.contig-60905-1.5,V5799_027290
Amblyomma-americanum_evm.model.contig-60905-1.6,V5799_027291
Amblyomma-americanum_evm.model.contig-60956-1.1,V5799_027293
Amblyomma-americanum_evm.model.contig-60956-1.2,V5799_027294
Amblyomma-americanum_evm.model.contig-60963-1.1,V5799_027295
Amblyomma-americanum_evm.model.contig-60983-1.1,V5799_027296
Amblyomma-americanum_evm.model.contig-60983-1.2,V5799_027297
Amblyomma-americanum_evm.model.contig-60983-1.3,V5799_027298
Amblyomma-americanum_evm.model.contig-61000-1.1,V5799_027299
Amblyomma-americanum_evm.model.contig-61000-1.2,V5799_027300
Amblyomma-americanum_evm.model.contig-61003-1.1,V5799_027301
Amblyomma-americanum_evm.model.contig-61020-1.1,V5799_027303
Amblyomma-americanum_evm.model.contig-61032-1.1,V5799_027304
Amblyomma-americanum_evm.model.contig-61032-1.2,V5799_027305
Amblyomma-americanum_evm.model.contig-61063-1.1,V5799_027306
Amblyomma-americanum_evm.model.contig-61065-1.1,V5799_027307
Amblyomma-americanum_evm.model.contig-61065-1.2,V5799_027308
Amblyomma-americanum_evm.model.contig-61065-1.3,V5799_027309
Amblyomma-americanum_evm.model.contig-61075-1.1,V5799_027310
Amblyomma-americanum_evm.model.contig-61075-1.2,V5799_027311
Amblyomma-americanum_evm.model.contig-61075-1.3,V5799_027312
Amblyomma-americanum_evm.model.contig-61076-1.1,V5799_027313
Amblyomma-americanum_evm.model.contig-61076-1.2,V5799_027314
Amblyomma-americanum_evm.model.contig-61131-1.1,V5799_027315
Amblyomma-americanum_evm.model.contig-61131-1.2,V5799_027316
Amblyomma-americanum_evm.model.contig-61155-1.1,V5799_027317
Amblyomma-americanum_evm.model.contig-61155-1.2,V5799_027318
Amblyomma-americanum_evm.model.contig-61164-1.2,V5799_027320
Amblyomma-americanum_evm.model.contig-61166-1.1,V5799_027321
Amblyomma-americanum_evm.model.contig-61166-1.2,V5799_027322
Amblyomma-americanum_evm.model.contig-61175-1.1,V5799_027323
Amblyomma-americanum_evm.model.contig-61180-1.1,V5799_027324
Amblyomma-americanum_evm.model.contig-61229-1.1,V5799_027325
Amblyomma-americanum_evm.model.contig-61240-1.1,V5799_027326
Amblyomma-americanum_evm.model.contig-61249-1.2,V5799_027328
Amblyomma-americanum_evm.model.contig-61249-1.3,V5799_027329
Amblyomma-americanum_evm.model.contig-61249-1.4,V5799_027330
Amblyomma-americanum_evm.model.contig-61252-1.1,V5799_027331
Amblyomma-americanum_evm.model.contig-61252-1.2,V5799_027332
Amblyomma-americanum_evm.model.contig-61252-1.3,V5799_027333
Amblyomma-americanum_evm.model.contig-61252-1.4,V5799_027334
Amblyomma-americanum_evm.model.contig-61252-1.5,V5799_027335
Amblyomma-americanum_evm.model.contig-61252-1.6,V5799_027336
evm.TU.contig_61257_1.1,V5799_027338
Amblyomma-americanum_evm.model.contig-61257-1.2,V5799_027339
evm.TU.contig_61257_1.3,V5799_027340
evm.TU.contig_61257_1.4,V5799_027341
Amblyomma-americanum_evm.model.contig-61257-1.5,V5799_027342
Amblyomma-americanum_evm.model.contig-61273-1.1,V5799_027343
Amblyomma-americanum_evm.model.contig-61273-1.2,V5799_027344
Amblyomma-americanum_evm.model.contig-61273-1.3,V5799_027345
Amblyomma-americanum_evm.model.contig-61273-1.4,V5799_027346
Amblyomma-americanum_evm.model.contig-61273-1.5,V5799_027347
Amblyomma-americanum_evm.model.contig-61273-1.6,V5799_027348
Amblyomma-americanum_evm.model.contig-61283-1.1,V5799_027349
Amblyomma-americanum_evm.model.contig-61296-1.1,V5799_027350
Amblyomma-americanum_evm.model.contig-61305-1.1,V5799_027351
Amblyomma-americanum_evm.model.contig-61312-1.1,V5799_027352
Amblyomma-americanum_evm.model.contig-61318-1.1,V5799_027353
evm.TU.contig_61325_1.1,V5799_027355
evm.TU.contig_61325_1.2,V5799_027356
Amblyomma-americanum_evm.model.contig-61325-1.3,V5799_027357
Amblyomma-americanum_evm.model.contig-61325-1.4,V5799_027358
Amblyomma-americanum_evm.model.contig-61331-1.1,V5799_027359
Amblyomma-americanum_evm.model.contig-61344-1.1,V5799_027361
Amblyomma-americanum_evm.model.contig-61344-1.2,V5799_027362
Amblyomma-americanum_evm.model.contig-61344-1.3,V5799_027363
Amblyomma-americanum_evm.model.contig-61344-1.4,V5799_027364
Amblyomma-americanum_evm.model.contig-61365-1.1,V5799_027365
Amblyomma-americanum_evm.model.contig-61383-1.1,V5799_027366
Amblyomma-americanum_evm.model.contig-6139-1.1,V5799_027367
Amblyomma-americanum_evm.model.contig-6139-1.2,V5799_027368
Amblyomma-americanum_evm.model.contig-6139-1.3,V5799_027369
evm.TU.contig_6139_1.4,V5799_027370
Amblyomma-americanum_evm.model.contig-61391-1.1,V5799_027372
Amblyomma-americanum_evm.model.contig-61392-1.1,V5799_027373
Amblyomma-americanum_evm.model.contig-61479-1.1,V5799_027375
Amblyomma-americanum_evm.model.contig-61526-1.1,V5799_027376
Amblyomma-americanum_evm.model.contig-61528-1.1,V5799_027377
Amblyomma-americanum_evm.model.contig-61587-1.1,V5799_027380
Amblyomma-americanum_evm.model.contig-61593-1.1,V5799_027381
Amblyomma-americanum_evm.model.contig-61660-1.1,V5799_027384
Amblyomma-americanum_evm.model.contig-61660-1.2,V5799_027385
Amblyomma-americanum_evm.model.contig-61660-1.3,V5799_027386
Amblyomma-americanum_evm.model.contig-61663-1.1,V5799_027387
Amblyomma-americanum_evm.model.contig-61663-1.2,V5799_027388
Amblyomma-americanum_evm.model.contig-61663-1.3,V5799_027389
Amblyomma-americanum_evm.model.contig-6168-1.1,V5799_027390
Amblyomma-americanum_evm.model.contig-61689-1.1,V5799_027391
Amblyomma-americanum_evm.model.contig-61692-1.1,V5799_027392
Amblyomma-americanum_evm.model.contig-61704-1.1,V5799_027393
Amblyomma-americanum_evm.model.contig-61705-1.1,V5799_027394
Amblyomma-americanum_evm.model.contig-61705-1.2,V5799_027395
Amblyomma-americanum_evm.model.contig-61708-1.1,V5799_027396
Amblyomma-americanum_evm.model.contig-61708-1.2,V5799_027397
Amblyomma-americanum_evm.model.contig-61708-1.3,V5799_027398
Amblyomma-americanum_evm.model.contig-61708-1.4,V5799_027399
Amblyomma-americanum_evm.model.contig-61735-1.1,V5799_027400
Amblyomma-americanum_evm.model.contig-61774-1.1,V5799_027404
evm.TU.contig_61784_1.1,V5799_027405
Amblyomma-americanum_evm.model.contig-61784-1.2,V5799_027406
Amblyomma-americanum_evm.model.contig-61784-1.3,V5799_027407
Amblyomma-americanum_evm.model.contig-61851-1.1,V5799_027408
Amblyomma-americanum_evm.model.contig-61856-1.1,V5799_027409
Amblyomma-americanum_evm.model.contig-61856-1.2,V5799_027410
Amblyomma-americanum_evm.model.contig-61860-1.1,V5799_027411
Amblyomma-americanum_evm.model.contig-61862-1.1,V5799_027412
Amblyomma-americanum_evm.model.contig-61865-1.1,V5799_027413
Amblyomma-americanum_evm.model.contig-61865-1.2,V5799_027414
Amblyomma-americanum_evm.model.contig-61865-1.3,V5799_027415
Amblyomma-americanum_evm.model.contig-61880-1.1,V5799_027416
evm.TU.contig_61902_1.3,V5799_027419
Amblyomma-americanum_evm.model.contig-61902-1.4,V5799_027420
evm.TU.contig_61902_1.5,V5799_027421
Amblyomma-americanum_evm.model.contig-61945-1.1,V5799_027423
Amblyomma-americanum_evm.model.contig-620-1.1,V5799_027424
Amblyomma-americanum_evm.model.contig-620-1.2,V5799_027425
Amblyomma-americanum_evm.model.contig-62012-1.1,V5799_027426
Amblyomma-americanum_evm.model.contig-62012-1.3,V5799_027428
Amblyomma-americanum_evm.model.contig-62048-1.1,V5799_027434
Amblyomma-americanum_evm.model.contig-62055-1.1,V5799_027435
Amblyomma-americanum_evm.model.contig-6214-1.1,V5799_027437
Amblyomma-americanum_evm.model.contig-62194-1.1,V5799_027438
Amblyomma-americanum_evm.model.contig-62237-1.1,V5799_027439
Amblyomma-americanum_evm.model.contig-62258-1.2,V5799_027441
Amblyomma-americanum_evm.model.contig-62264-1.1,V5799_027442
Amblyomma-americanum_evm.model.contig-62264-1.2,V5799_027443
Amblyomma-americanum_evm.model.contig-62285-1.1,V5799_027445
Amblyomma-americanum_evm.model.contig-62320-1.1,V5799_027446
Amblyomma-americanum_evm.model.contig-62320-1.3,V5799_027448
Amblyomma-americanum_evm.model.contig-62320-1.4,V5799_027449
Amblyomma-americanum_evm.model.contig-62321-1.1,V5799_027450
Amblyomma-americanum_evm.model.contig-62321-1.2,V5799_027451
Amblyomma-americanum_evm.model.contig-62348-1.1,V5799_027453
Amblyomma-americanum_evm.model.contig-62348-1.2,V5799_027454
Amblyomma-americanum_evm.model.contig-62348-1.3,V5799_027455
Amblyomma-americanum_evm.model.contig-62348-1.4,V5799_027456
Amblyomma-americanum_evm.model.contig-62348-1.5,V5799_027457
Amblyomma-americanum_evm.model.contig-62348-1.6,V5799_027458
Amblyomma-americanum_evm.model.contig-62352-1.1,V5799_027460
Amblyomma-americanum_evm.model.contig-62352-1.2,V5799_027461
Amblyomma-americanum_evm.model.contig-62401-1.1,V5799_027463
Amblyomma-americanum_evm.model.contig-6244-1.1,V5799_027464
Amblyomma-americanum_evm.model.contig-6244-1.3,V5799_027466
Amblyomma-americanum_evm.model.contig-6244-1.4,V5799_027467
Amblyomma-americanum_evm.model.contig-6244-1.5,V5799_027468
Amblyomma-americanum_evm.model.contig-6245-1.1,V5799_027470
Amblyomma-americanum_evm.model.contig-62493-1.1,V5799_027471
Amblyomma-americanum_evm.model.contig-62493-1.2,V5799_027472
Amblyomma-americanum_evm.model.contig-62493-1.3,V5799_027473
Amblyomma-americanum_evm.model.contig-6261-1.1,V5799_027474
evm.TU.contig_6261_1.2,V5799_027475
Amblyomma-americanum_evm.model.contig-62625-1.1,V5799_027476
Amblyomma-americanum_evm.model.contig-62632-1.1,V5799_027477
Amblyomma-americanum_evm.model.contig-62638-1.1,V5799_027479
Amblyomma-americanum_evm.model.contig-62676-1.1,V5799_027481
Amblyomma-americanum_evm.model.contig-6270-1.1,V5799_027482
Amblyomma-americanum_evm.model.contig-6270-1.2,V5799_027483
Amblyomma-americanum_evm.model.contig-6270-1.3,V5799_027484
Amblyomma-americanum_evm.model.contig-6270-1.4,V5799_027485
Amblyomma-americanum_evm.model.contig-6270-1.5,V5799_027486
Amblyomma-americanum_evm.model.contig-6270-1.6,V5799_027487
Amblyomma-americanum_evm.model.contig-6270-1.7,V5799_027488
evm.TU.contig_6270_1.8,V5799_027489
Amblyomma-americanum_evm.model.contig-62725-1.1,V5799_027491
Amblyomma-americanum_evm.model.contig-62740-1.1,V5799_027493
Amblyomma-americanum_evm.model.contig-62742-1.2,V5799_027496
Amblyomma-americanum_evm.model.contig-62771-1.1,V5799_027498
Amblyomma-americanum_evm.model.contig-62795-1.1,V5799_027499
Amblyomma-americanum_evm.model.contig-62795-1.2,V5799_027500
evm.TU.contig_62795_1.3,V5799_027501
Amblyomma-americanum_evm.model.contig-62838-1.2,V5799_027503
Amblyomma-americanum_evm.model.contig-62850-1.1,V5799_027504
Amblyomma-americanum_evm.model.contig-62884-1.1,V5799_027507
Amblyomma-americanum_evm.model.contig-62902-1.1,V5799_027509
Amblyomma-americanum_evm.model.contig-62902-1.2,V5799_027510
Amblyomma-americanum_evm.model.contig-62926-1.1,V5799_027512
Amblyomma-americanum_evm.model.contig-62949-1.1,V5799_027514
Amblyomma-americanum_evm.model.contig-62949-1.2,V5799_027515
Amblyomma-americanum_evm.model.contig-62949-1.3,V5799_027516
Amblyomma-americanum_evm.model.contig-62956-1.1,V5799_027517
Amblyomma-americanum_evm.model.contig-62956-1.2,V5799_027518
Amblyomma-americanum_evm.model.contig-62969-1.1,V5799_027519
Amblyomma-americanum_evm.model.contig-62986-1.1,V5799_027522
Amblyomma-americanum_evm.model.contig-62986-1.2,V5799_027523
evm.TU.contig_6302_1.1,V5799_027524
Amblyomma-americanum_evm.model.contig-6302-1.2,V5799_027525
Amblyomma-americanum_evm.model.contig-6302-1.3,V5799_027526
evm.TU.contig_6302_1.4,V5799_027527
evm.TU.contig_63029_1.2,V5799_027529
Amblyomma-americanum_evm.model.contig-63063-1.2,V5799_027533
Amblyomma-americanum_evm.model.contig-63063-1.3,V5799_027534
Amblyomma-americanum_evm.model.contig-63063-1.4,V5799_027535
evm.TU.contig_63077_1.1,V5799_027537
Amblyomma-americanum_evm.model.contig-63077-1.2,V5799_027538
Amblyomma-americanum_evm.model.contig-63095-1.1,V5799_027539
Amblyomma-americanum_evm.model.contig-63095-1.2,V5799_027540
Amblyomma-americanum_evm.model.contig-63095-1.3,V5799_027541
Amblyomma-americanum_evm.model.contig-63095-1.4,V5799_027542
Amblyomma-americanum_evm.model.contig-63095-1.5,V5799_027543
Amblyomma-americanum_evm.model.contig-63095-1.6,V5799_027544
Amblyomma-americanum_evm.model.contig-63101-1.1,V5799_027545
Amblyomma-americanum_evm.model.contig-63101-1.3,V5799_027547
Amblyomma-americanum_evm.model.contig-63101-1.4,V5799_027548
Amblyomma-americanum_evm.model.contig-63111-1.1,V5799_027549
Amblyomma-americanum_evm.model.contig-63111-1.2,V5799_027550
Amblyomma-americanum_evm.model.contig-63111-1.3,V5799_027551
Amblyomma-americanum_evm.model.contig-63111-1.4,V5799_027552
evm.TU.contig_63134_1.1,V5799_027553
Amblyomma-americanum_evm.model.contig-63158-1.1,V5799_027554
Amblyomma-americanum_evm.model.contig-63158-1.2,V5799_027555
Amblyomma-americanum_evm.model.contig-63158-1.3,V5799_027556
